"from","to"
"2A05S2D3VJ","YDRT8WDL41"
"DKNPSUDIAI","LLW8TO6WGP"
"DKNPSUDIAI","BRTKG2FNFP"
"DKNPSUDIAI","UAE3IHNTIW"
"YAHZ6E551F","3YSVLK1B0H"
"YAHZ6E551F","3CMW8R5N12"
"YAHZ6E551F","M2HZ783HU5"
"H7LJPE4WOY","86WZF5LVRH"
"6SN1AXS59E","QTIBW7X25U"
"A546GH16TD","YDRT8WDL41"
"A546GH16TD","TEAA1GL46H"
"A546GH16TD","L876OMSLYM"
"RRJA4TPIV7","0FYZ2FRZQ8"
"RRJA4TPIV7","QDUSWF0D6X"
"RNA6UC6B8T","CVAINVWLJ3"
"48PQELN7U8","V6FDU80ZLV"
"48PQELN7U8","ZUCVSWOO23"
"48PQELN7U8","P30OXGXV3T"
"V2CGZR8Q7C","0OBWGF03NP"
"V2CGZR8Q7C","U3FSZRONDK"
"U3FSZRONDK","OEX0BUDSTF"
"U3FSZRONDK","O8TYB0ERLF"
"U3FSZRONDK","1ESTHKVA60"
"78ZP41EC0F","OD3X32ZE88"
"78ZP41EC0F","YTFV7XSPXK"
"78ZP41EC0F","3CMW8R5N12"
"78ZP41EC0F","D83BND3ASJ"
"0L7TOBTR16","R8IY10WKJH"
"0L7TOBTR16","NTFDQLEFR8"
"0L7TOBTR16","D83BND3ASJ"
"TEAA1GL46H","YDRT8WDL41"
"TEAA1GL46H","A546GH16TD"
"9R8KXTPR1G","O2M5ZOK4MS"
"9R8KXTPR1G","X7FX98VR27"
"9R8KXTPR1G","87UDRX5SQS"
"9R8KXTPR1G","1ESTHKVA60"
"9R8KXTPR1G","U3FSZRONDK"
"CVQ9YYP5AT","X78E0L5G7V"
"CVQ9YYP5AT","8EJ5IBFJY4"
"CVQ9YYP5AT","R8E9C2N2AQ"
"CVQ9YYP5AT","G34YD2YHJD"
"CVQ9YYP5AT","OWD9GIW719"
"CVQ9YYP5AT","B140W9C7TO"
"CVQ9YYP5AT","LKGKC324FW"
"R8E9C2N2AQ","8EJ5IBFJY4"
"R8E9C2N2AQ","G34YD2YHJD"
"R8E9C2N2AQ","CVQ9YYP5AT"
"2I62WSLQXG","78ZP41EC0F"
"2I62WSLQXG","D83BND3ASJ"
